instance,settings,m,n,value,time,nIter,best_iter,improv_count
20-25-1110588,Memetic-LS_MPX_1099666,20,25,1378.0,1024001.0,1104859,1104859,1104860
5-25-1767920,Memetic_MMX_1099666,5,25,2675.0,1024001.0,292577,292577,292578
25-25-1767920,Memetic_MPX_1287823,25,25,2374.0,1024017.0,177262,177262,177263
10-40-1917698,Memetic-LS_MPX_1099666,10,40,3113.0,1024002.0,661256,661256,661257
10-10-1917698,Memetic_MMX_1881515,10,10,1974.0,1024002.0,658336,658336,658337
15-25-1762875,Memetic-LS_MMX_1287823,15,25,2596.0,1024002.0,1354583,1354583,1354584
15-25-1110588,Memetic-LS_MPX_1287823,15,25,2714.0,1024001.0,1134786,1134786,1134787
10-40-1110588,Memetic_MMX_1881515,10,40,3326.0,1024003.0,127722,127722,127723
5-25-1762875,Memetic_MPX_1881515,5,25,2570.0,1024002.0,410252,410252,410253
20-25-1762875,Memetic-LS_MMX_1099666,20,25,2450.0,1024001.0,1136897,1136897,1136898
25-25-1110588,Memetic_MPX_1287823,25,25,2422.0,1024005.0,149303,149303,149304
10-40-1767920,Memetic_MPX_1099666,10,40,3432.0,1024005.0,107856,107856,107857
20-10-1891798,Memetic-LS_MPX_1099666,20,10,1868.0,1024001.0,1715366,1715366,1715367
5-10-1110588,Memetic_MMX_1287823,5,10,1962.0,1024001.0,1132855,1132855,1132856
10-10-1917698,Memetic_MMX_1287823,10,10,1974.0,1024001.0,658226,658226,658227
15-40-1917698,Memetic_MMX_1099666,15,40,3270.0,1024005.0,114323,114323,114324
15-25-1767920,Memetic_MPX_1099666,15,25,2662.0,1024001.0,207562,207562,207563
15-25-1767920,Memetic-LS_MPX_1099666,15,25,2458.0,1024001.0,1072384,1072384,1072385
15-25-1110588,Memetic-LS_MMX_1287823,15,25,2786.0,1024001.0,1310384,1310384,1310385
25-25-1767920,Memetic_MPX_1099666,25,25,2291.0,1024003.0,173442,173442,173443
5-25-1917698,Memetic-LS_MMX_1099666,5,25,2579.0,1024001.0,1843520,1843520,1843521
5-10-1110588,Memetic_MMX_1881515,5,10,1962.0,1024003.0,1095897,1095897,1095898
15-10-1767920,Memetic-LS_MMX_1287823,15,10,1872.0,1024001.0,3263668,3263668,3263669
10-40-1891798,Memetic_MPX_1287823,10,40,3340.0,1024006.0,112922,112922,112923
5-40-1762875,Memetic_MPX_1287823,5,40,3689.0,1024001.0,118890,118890,118891
10-10-1110588,Memetic_MPX_1881515,10,10,1802.0,1024001.0,640394,640394,640395
15-25-1110588,Memetic-LS_MPX_1881515,15,25,2651.0,1024001.0,1161971,1161971,1161972
15-10-1762875,Memetic-LS_MMX_1287823,15,10,1903.0,1024001.0,3293349,3293349,3293350
5-10-1891798,Memetic_MMX_1099666,5,10,1943.0,1024002.0,817957,817957,817958
25-10-1767920,Memetic_MPX_1099666,25,10,1914.0,1024003.0,302376,302376,302377
15-40-1762875,Memetic-LS_MMX_1881515,15,40,3111.0,1024002.0,689826,689826,689827
15-10-1917698,Memetic_MMX_1881515,15,10,1851.0,1024001.0,617250,617250,617251
25-10-1891798,Memetic_MPX_1099666,25,10,1586.0,1024004.0,294762,294762,294763
15-25-1762875,Memetic-LS_MPX_1099666,15,25,2328.0,1024002.0,1181857,1181857,1181858
10-40-1767920,Memetic_MMX_1287823,10,40,3551.0,1024008.0,95686,95686,95687
10-40-1767920,Memetic-LS_MMX_1287823,10,40,3156.0,1024005.0,733666,733666,733667
25-25-1762875,Memetic_MMX_1881515,25,25,2807.0,1024001.0,147440,147440,147441
15-40-1762875,Memetic_MMX_1881515,15,40,3379.0,1024028.0,97449,97449,97450
5-10-1891798,Memetic_MPX_1287823,5,10,1943.0,1024001.0,1036258,1036258,1036259
15-10-1762875,Memetic_MPX_1287823,15,10,1907.0,1024006.0,495967,495967,495968
15-10-1891798,Memetic_MPX_1287823,15,10,1824.0,1024002.0,511886,511886,511887
20-25-1891798,Memetic-LS_MMX_1099666,20,25,2655.0,1024003.0,1180807,1180807,1180808
15-40-1762875,Memetic-LS_MMX_1287823,15,40,2991.0,1024001.0,673624,673624,673625
25-25-1110588,Memetic-LS_MPX_1099666,25,25,2204.0,1024001.0,850025,850025,850026
15-25-1891798,Memetic-LS_MMX_1099666,15,25,2389.0,1024001.0,1348121,1348121,1348122
25-25-1767920,Memetic-LS_MPX_1287823,25,25,1986.0,1024006.0,815328,815328,815329
5-40-1917698,Memetic_MMX_1881515,5,40,3663.0,1024001.0,144992,144992,144993
20-25-1767920,Memetic-LS_MPX_1287823,20,25,2119.0,1024001.0,970919,970919,970920
15-10-1891798,Memetic_MMX_1099666,15,10,2035.0,1024002.0,540188,540188,540189
10-40-1110588,Memetic-LS_MPX_1287823,10,40,2893.0,1024002.0,661621,661621,661622
20-10-1762875,Memetic-LS_MPX_1099666,20,10,1557.0,1024001.0,1766120,1766120,1766121
5-10-1762875,Memetic-LS_MMX_1881515,5,10,1875.0,1024001.0,6439682,6439682,6439683
20-10-1110588,Memetic_MMX_1099666,20,10,1991.0,1024001.0,402173,402173,402174
10-25-1767920,Memetic-LS_MPX_1287823,10,25,2171.0,1024001.0,1286975,1286975,1286976
25-25-1917698,Memetic_MPX_1287823,25,25,2284.0,1024015.0,132304,132304,132305
20-10-1767920,Memetic-LS_MPX_1099666,20,10,1816.0,1024001.0,1763834,1763834,1763835
25-10-1762875,Memetic_MMX_1881515,25,10,2071.0,1024002.0,309156,309156,309157
10-25-1767920,Memetic_MPX_1287823,10,25,2438.0,1024002.0,306597,306597,306598
5-10-1110588,Memetic_MPX_1099666,5,10,1954.0,1024001.0,1278233,1278233,1278234
5-25-1917698,Memetic-LS_MPX_1881515,5,25,2587.0,1024001.0,1716748,1716748,1716749
10-40-1917698,Memetic_MPX_1099666,10,40,3341.0,1024005.0,100796,100796,100797
5-40-1110588,Memetic-LS_MPX_1099666,5,40,3126.0,1024001.0,738587,738587,738588
5-40-1917698,Memetic_MMX_1099666,5,40,3661.0,1024001.0,113880,113880,113881
20-10-1762875,Memetic-LS_MMX_1099666,20,10,2009.0,1024002.0,2487883,2487883,2487884
15-10-1762875,Memetic_MMX_1099666,15,10,2028.0,1024003.0,485506,485506,485507
15-40-1767920,Memetic-LS_MPX_1099666,15,40,2753.0,1024001.0,661446,661446,661447
5-10-1767920,Memetic-LS_MPX_1881515,5,10,1642.0,1024001.0,4729363,4729363,4729364
5-40-1767920,Memetic_MPX_1881515,5,40,3138.0,1024005.0,128671,128671,128672
5-25-1917698,Memetic-LS_MMX_1881515,5,25,2642.0,1024001.0,1918527,1918527,1918528
25-25-1110588,Memetic-LS_MMX_1287823,25,25,2596.0,1024001.0,1030051,1030051,1030052
15-10-1917698,Memetic_MPX_1881515,15,10,1754.0,1024001.0,595897,595897,595898
10-25-1110588,Memetic_MPX_1287823,10,25,2720.0,1024005.0,244535,244535,244536
10-10-1891798,Memetic-LS_MMX_1287823,10,10,2192.0,1024001.0,4300367,4300367,4300368
25-10-1110588,Memetic_MPX_1881515,25,10,1736.0,1024003.0,348527,348527,348528
5-40-1917698,Memetic-LS_MPX_1099666,5,40,3364.0,1024004.0,858720,858720,858721
10-25-1891798,Memetic_MMX_1881515,10,25,2775.0,1024003.0,251294,251294,251295
10-25-1891798,Memetic_MPX_1099666,10,25,2668.0,1024003.0,278168,278168,278169
20-25-1891798,Memetic-LS_MPX_1881515,20,25,2137.0,1024001.0,1011123,1011123,1011124
5-40-1767920,Memetic-LS_MMX_1287823,5,40,2829.0,1024003.0,858175,858175,858176
25-25-1767920,Memetic_MMX_1099666,25,25,2672.0,1024005.0,171566,171566,171567
25-10-1110588,Memetic-LS_MMX_1099666,25,10,1933.0,1024001.0,2086776,2086776,2086777
15-10-1110588,Memetic-LS_MPX_1287823,15,10,1810.0,1024001.0,2444239,2444239,2444240
15-25-1917698,Memetic_MMX_1099666,15,25,2623.0,1024001.0,203139,203139,203140
10-25-1917698,Memetic-LS_MMX_1881515,10,25,2487.0,1024001.0,1489359,1489359,1489360
10-10-1110588,Memetic_MPX_1099666,10,10,1803.0,1024001.0,613502,613502,613503
15-10-1110588,Memetic-LS_MMX_1881515,15,10,1899.0,1024001.0,2954087,2954087,2954088
20-10-1110588,Memetic_MPX_1099666,20,10,1815.0,1024003.0,392599,392599,392600
5-25-1110588,Memetic_MMX_1881515,5,25,2522.0,1024001.0,326390,326390,326391
5-10-1917698,Memetic-LS_MPX_1287823,5,10,1763.0,1024001.0,5508463,5508463,5508464
10-40-1762875,Memetic-LS_MPX_1099666,10,40,3212.0,1024001.0,711682,711682,711683
15-10-1762875,Memetic-LS_MPX_1881515,15,10,1794.0,1024001.0,2151048,2151048,2151049
10-10-1762875,Memetic_MMX_1099666,10,10,2098.0,1024001.0,709043,709043,709044
10-10-1891798,Memetic_MPX_1881515,10,10,2159.0,1024003.0,762574,762574,762575
10-40-1917698,Memetic-LS_MMX_1287823,10,40,3387.0,1024001.0,754264,754264,754265
10-40-1891798,Memetic-LS_MMX_1881515,10,40,3133.0,1024011.0,776421,776421,776422
15-10-1762875,Memetic-LS_MMX_1099666,15,10,1942.0,1024001.0,3294274,3294274,3294275
5-40-1767920,Memetic-LS_MMX_1881515,5,40,3002.0,1024006.0,884568,884568,884569
15-40-1767920,Memetic_MPX_1881515,15,40,3053.0,1024002.0,118585,118585,118586
25-10-1917698,Memetic-LS_MPX_1099666,25,10,1592.0,1024001.0,1556923,1556923,1556924
5-40-1762875,Memetic-LS_MMX_1099666,5,40,3311.0,1024001.0,921374,921374,921375
10-25-1891798,Memetic_MMX_1099666,10,25,2759.0,1024004.0,257114,257114,257115
10-25-1762875,Memetic-LS_MPX_1881515,10,25,2609.0,1024001.0,1313829,1313829,1313830
5-40-1891798,Memetic-LS_MPX_1881515,5,40,3100.0,1024001.0,811726,811726,811727
10-25-1767920,Memetic-LS_MPX_1881515,10,25,2236.0,1024002.0,1263145,1263145,1263146
10-10-1891798,Memetic_MPX_1287823,10,10,2106.0,1024001.0,715200,715200,715201
5-25-1110588,Memetic-LS_MPX_1287823,5,25,2371.0,1024001.0,1560662,1560662,1560663
5-40-1762875,Memetic-LS_MMX_1287823,5,40,3404.0,1024002.0,978781,978781,978782
20-10-1110588,Memetic_MPX_1287823,20,10,1754.0,1024002.0,390294,390294,390295
10-25-1762875,Memetic-LS_MPX_1287823,10,25,2569.0,1024002.0,1247963,1247963,1247964
15-40-1891798,Memetic-LS_MMX_1287823,15,40,2975.0,1024001.0,720687,720687,720688
15-40-1917698,Memetic-LS_MMX_1099666,15,40,2948.0,1024001.0,674574,674574,674575
5-25-1110588,Memetic_MPX_1287823,5,25,2489.0,1024002.0,381957,381957,381958
25-10-1762875,Memetic_MPX_1287823,25,10,1735.0,1024003.0,278931,278931,278932
25-10-1110588,Memetic_MPX_1099666,25,10,1781.0,1024003.0,330529,330529,330530
5-25-1917698,Memetic-LS_MPX_1099666,5,25,2699.0,1024001.0,1654236,1654236,1654237
20-10-1917698,Memetic-LS_MMX_1881515,20,10,1811.0,1024001.0,2228793,2228793,2228794
5-40-1767920,Memetic_MPX_1099666,5,40,3103.0,1024014.0,132956,132956,132957
10-40-1762875,Memetic-LS_MMX_1287823,10,40,3310.0,1024008.0,797429,797429,797430
5-10-1110588,Memetic-LS_MMX_1881515,5,10,1921.0,1024001.0,6270431,6270431,6270432
25-25-1762875,Memetic_MMX_1287823,25,25,2827.0,1024001.0,139518,139518,139519
25-25-1917698,Memetic_MPX_1881515,25,25,2322.0,1024002.0,132924,132924,132925
15-10-1917698,Memetic_MPX_1287823,15,10,1743.0,1024002.0,601916,601916,601917
5-40-1917698,Memetic_MPX_1881515,5,40,3604.0,1024007.0,127859,127859,127860
20-10-1891798,Memetic_MMX_1099666,20,10,2225.0,1024002.0,485189,485189,485190
25-25-1917698,Memetic_MMX_1287823,25,25,2753.0,1024002.0,155328,155328,155329
10-40-1110588,Memetic-LS_MMX_1881515,10,40,2989.0,1024001.0,779006,779006,779007
15-40-1917698,Memetic-LS_MPX_1099666,15,40,2624.0,1024001.0,658979,658979,658980
20-10-1110588,Memetic-LS_MPX_1287823,20,10,1694.0,1024001.0,1802265,1802265,1802266
10-40-1762875,Memetic_MPX_1287823,10,40,3405.0,1024008.0,109302,109302,109303
15-10-1917698,Memetic_MMX_1287823,15,10,1852.0,1024001.0,577898,577898,577899
25-10-1762875,Memetic_MMX_1287823,25,10,2090.0,1024001.0,295350,295350,295351
20-10-1767920,Memetic_MMX_1099666,20,10,2050.0,1024002.0,420927,420927,420928
5-25-1891798,Memetic-LS_MPX_1099666,5,25,2642.0,1024001.0,1643809,1643809,1643810
25-10-1891798,Memetic-LS_MMX_1881515,25,10,1749.0,1024001.0,2215460,2215460,2215461
15-25-1767920,Memetic_MPX_1287823,15,25,2644.0,1024007.0,189836,189836,189837
5-25-1767920,Memetic_MPX_1287823,5,25,2656.0,1024005.0,396177,396177,396178
10-10-1891798,Memetic-LS_MMX_1099666,10,10,2109.0,1024001.0,4136900,4136900,4136901
10-25-1891798,Memetic-LS_MMX_1881515,10,25,2617.0,1024001.0,1386442,1386442,1386443
5-25-1917698,Memetic_MMX_1099666,5,25,2820.0,1024003.0,281595,281595,281596
25-10-1917698,Memetic-LS_MMX_1099666,25,10,1861.0,1024001.0,2129976,2129976,2129977
25-10-1762875,Memetic-LS_MPX_1099666,25,10,1546.0,1024002.0,1551391,1551391,1551392
15-10-1762875,Memetic-LS_MMX_1881515,15,10,1971.0,1024001.0,3096970,3096970,3096971
10-40-1110588,Memetic_MMX_1287823,10,40,3360.0,1024002.0,110048,110048,110049
20-10-1917698,Memetic-LS_MMX_1287823,20,10,1858.0,1024001.0,2327201,2327201,2327202
15-40-1767920,Memetic_MMX_1099666,15,40,3194.0,1024004.0,120021,120021,120022
10-25-1891798,Memetic-LS_MPX_1287823,10,25,2431.0,1024001.0,1208438,1208438,1208439
25-10-1891798,Memetic_MMX_1287823,25,10,1892.0,1024001.0,351255,351255,351256
25-10-1767920,Memetic-LS_MPX_1287823,25,10,1410.0,1024001.0,1718232,1718232,1718233
15-10-1110588,Memetic-LS_MMX_1099666,15,10,1908.0,1024001.0,3019044,3019044,3019045
5-10-1110588,Memetic-LS_MMX_1099666,5,10,1936.0,1024001.0,6056775,6056775,6056776
10-40-1767920,Memetic-LS_MMX_1881515,10,40,3189.0,1024001.0,792673,792673,792674
5-40-1917698,Memetic_MPX_1287823,5,40,3622.0,1024019.0,126320,126320,126321
25-25-1891798,Memetic_MMX_1287823,25,25,2898.0,1024013.0,162686,162686,162687
5-10-1762875,Memetic_MPX_1099666,5,10,1910.0,1024001.0,1092827,1092827,1092828
10-40-1762875,Memetic_MMX_1099666,10,40,3565.0,1024002.0,99554,99554,99555
5-40-1917698,Memetic_MPX_1099666,5,40,3603.0,1024001.0,131134,131134,131135
10-25-1110588,Memetic-LS_MPX_1287823,10,25,2454.0,1024001.0,1325538,1325538,1325539
5-40-1891798,Memetic_MPX_1881515,5,40,3377.0,1024003.0,142806,142806,142807
20-25-1917698,Memetic_MPX_1099666,20,25,2408.0,1024002.0,172865,172865,172866
5-25-1762875,Memetic-LS_MPX_1099666,5,25,2415.0,1024001.0,1246339,1246339,1246340
15-25-1767920,Memetic_MMX_1287823,15,25,2779.0,1024002.0,175422,175422,175423
25-25-1762875,Memetic-LS_MMX_1881515,25,25,2625.0,1024001.0,1058722,1058722,1058723
15-10-1110588,Memetic_MPX_1287823,15,10,1922.0,1024001.0,459769,459769,459770
10-10-1762875,Memetic_MPX_1287823,10,10,2065.0,1024002.0,757185,757185,757186
15-40-1110588,Memetic-LS_MMX_1287823,15,40,3100.0,1024002.0,692604,692604,692605
25-25-1891798,Memetic-LS_MPX_1881515,25,25,1975.0,1024001.0,877589,877589,877590
10-25-1891798,Memetic_MMX_1287823,10,25,2747.0,1024003.0,244391,244391,244392
15-25-1110588,Memetic_MMX_1287823,15,25,3045.0,1024012.0,185126,185126,185127
10-10-1762875,Memetic-LS_MPX_1881515,10,10,1965.0,1024001.0,3320068,3320068,3320069
5-40-1767920,Memetic-LS_MMX_1099666,5,40,2794.0,1024001.0,786238,786238,786239
15-25-1891798,Memetic-LS_MMX_1287823,15,25,2361.0,1024002.0,1311477,1311477,1311478
15-40-1110588,Memetic_MMX_1881515,15,40,3469.0,1024039.0,86603,86603,86604
20-25-1917698,Memetic-LS_MMX_1099666,20,25,2476.0,1024001.0,1172445,1172445,1172446
10-10-1767920,Memetic_MPX_1287823,10,10,1755.0,1024003.0,765453,765453,765454
5-40-1110588,Memetic_MMX_1881515,5,40,3405.0,1024001.0,147679,147679,147680
10-25-1917698,Memetic-LS_MPX_1881515,10,25,2456.0,1024001.0,1191901,1191901,1191902
5-25-1767920,Memetic-LS_MMX_1099666,5,25,2579.0,1024001.0,1980805,1980805,1980806
10-10-1762875,Memetic-LS_MPX_1099666,10,10,1969.0,1024001.0,3305932,3305932,3305933
20-10-1891798,Memetic-LS_MMX_1287823,20,10,2113.0,1024001.0,2360747,2360747,2360748
20-25-1762875,Memetic_MMX_1099666,20,25,2639.0,1024004.0,163476,163476,163477
10-40-1762875,Memetic-LS_MPX_1881515,10,40,3109.0,1024006.0,737699,737699,737700
15-10-1767920,Memetic_MPX_1099666,15,10,1867.0,1024002.0,478954,478954,478955
20-25-1110588,Memetic_MPX_1287823,20,25,2017.0,1024006.0,153445,153445,153446
15-25-1917698,Memetic-LS_MMX_1099666,15,25,2467.0,1024002.0,1338659,1338659,1338660
5-40-1110588,Memetic_MPX_1287823,5,40,3400.0,1024007.0,155431,155431,155432
25-25-1110588,Memetic_MMX_1099666,25,25,2770.0,1024003.0,158046,158046,158047
20-25-1891798,Memetic_MPX_1287823,20,25,2490.0,1024001.0,215408,215408,215409
10-25-1917698,Memetic-LS_MMX_1287823,10,25,2529.0,1024001.0,1435827,1435827,1435828
10-25-1767920,Memetic_MMX_1287823,10,25,2470.0,1024003.0,262756,262756,262757
15-10-1917698,Memetic-LS_MMX_1287823,15,10,1797.0,1024001.0,3418547,3418547,3418548
5-25-1891798,Memetic_MPX_1099666,5,25,2798.0,1024002.0,321854,321854,321855
20-10-1917698,Memetic_MMX_1287823,20,10,1940.0,1024002.0,314416,314416,314417
5-40-1891798,Memetic_MMX_1287823,5,40,3411.0,1024001.0,139445,139445,139446
10-25-1110588,Memetic_MPX_1881515,10,25,2707.0,1024003.0,253699,253699,253700
20-25-1767920,Memetic-LS_MPX_1099666,20,25,2255.0,1024002.0,988590,988590,988591
15-10-1767920,Memetic-LS_MPX_1881515,15,10,1760.0,1024001.0,2521115,2521115,2521116
