instance,settings,m,n,value,time,nIter,best_iter,improv_count
WS_mm-10-10-1762875,Memetic_MPX_1881515,10,10,2865.0,1024003.0,427470,427470,427471
WS_mm-15-40-1110588,Memetic-LS_MMX_1881515,15,40,6672.0,1024004.0,631982,631982,631983
WS_mm-25-10-1110588,Memetic_MMX_1287823,25,10,5068.0,512003.0,69989,69989,69988
WS_mm-5-10-1762875,Memetic_MPX_1287823,5,10,2270.0,1024001.0,1005185,1005185,1005186
WS_mm-15-25-1891798,Memetic-LS_MMX_1287823,15,25,4869.0,1024001.0,1427213,1427213,1427214
WS_mm-5-40-1917698,Memetic-LS_MPX_1881515,5,40,6263.0,1024006.0,639247,639247,639248
WS_mm-10-25-1762875,Memetic_MPX_1099666,10,25,5402.0,1024005.0,146008,146008,146009
WS_mm-25-10-1767920,Memetic-LS_MPX_1881515,25,10,1943.0,1024001.0,2149894,2149894,2149895
WS_mm-5-25-1110588,Memetic-LS_MMX_1099666,5,25,5045.0,1024001.0,1113617,1113617,1113618
WS_mm-5-10-1767920,Memetic_MPX_1287823,5,10,3031.0,1024002.0,640559,640559,640560
WS_mm-25-10-1917698,Memetic-LS_MPX_1881515,25,10,2240.0,1024001.0,2130769,2130769,2130770
WS_mm-15-10-1762875,Memetic_MMX_1099666,15,10,3885.0,128002.0,33776,33776,33775
WS_mm-25-25-1110588,Memetic_MPX_1099666,25,25,6109.0,1024002.0,97397,97397,97398
WS_mm-10-40-1917698,Memetic-LS_MPX_1881515,10,40,4868.0,1024008.0,801821,801821,801822
WS_mm-5-25-1762875,Memetic-LS_MMX_1881515,5,25,5160.0,1024001.0,1087033,1087033,1087034
WS_mm-25-10-1917698,Memetic_MPX_1099666,25,10,4322.0,1024001.0,175466,175466,175467
WS_mm-10-25-1110588,Memetic-LS_MMX_1881515,10,25,5307.0,1024002.0,1225387,1225387,1225388
WS_mm-20-10-1762875,Memetic-LS_MPX_1287823,20,10,2215.0,1024001.0,2507198,2507198,2507199
WS_mm-20-10-1917698,Memetic-LS_MMX_1099666,20,10,3578.0,1024001.0,2523656,2523656,2523657
WS_mm-5-25-1767920,Memetic-LS_MMX_1881515,5,25,5166.0,1024002.0,1157903,1157903,1157904
WS_mm-25-25-1917698,Memetic_MPX_1099666,25,25,5586.0,1024002.0,110877,110877,110878
WS_mm-5-25-1762875,Memetic_MMX_1881515,5,25,5797.0,1024005.0,154804,154804,154805
WS_mm-5-25-1110588,Memetic_MPX_1287823,5,25,5525.0,1024002.0,158008,158008,158009
WS_mm-25-10-1767920,Memetic_MPX_1881515,25,10,3918.0,1024002.0,199661,199661,199662
WS_mm-10-10-1917698,Memetic_MPX_1287823,10,10,3446.0,1024001.0,400006,400006,400007
WS_mm-5-10-1767920,Memetic-LS_MMX_1287823,5,10,2896.0,1024001.0,4747986,4747986,4747987
WS_mm-20-10-1762875,Memetic-LS_MMX_1099666,20,10,3571.0,1024001.0,2094278,2094278,2094279
WS_mm-10-25-1917698,Memetic_MMX_1881515,10,25,5469.0,1024009.0,166620,166620,166621
WS_mm-20-25-1891798,Memetic-LS_MMX_1881515,20,25,5281.0,1024001.0,1085686,1085686,1085687
WS_mm-10-10-1917698,Memetic_MPX_1881515,10,10,3462.0,1024003.0,375428,375428,375429
WS_mm-20-10-1917698,Memetic_MMX_1287823,20,10,4165.0,1024005.0,208522,208522,208523
WS_mm-15-40-1762875,Memetic_MPX_1881515,15,40,6573.0,1024007.0,72726,72726,72727
WS_mm-15-10-1762875,Memetic_MMX_1287823,15,10,3894.0,1024007.0,233971,233971,233972
WS_mm-20-10-1767920,Memetic-LS_MPX_1287823,20,10,2363.0,1024001.0,2356842,2356842,2356843
WS_mm-5-25-1762875,Memetic-LS_MPX_1099666,5,25,4590.0,1024001.0,1273224,1273224,1273225
WS_mm-10-40-1891798,Memetic_MPX_1287823,10,40,7265.0,1024004.0,72648,72648,72649
WS_mm-5-10-1891798,Memetic-LS_MPX_1287823,5,10,2933.0,1024001.0,3348004,3348004,3348005
WS_mm-15-25-1891798,Memetic_MPX_1881515,15,25,5453.0,1024013.0,126456,126456,126457
WS_mm-15-40-1917698,Memetic_MMX_1881515,15,40,8796.0,1024003.0,34915,34915,34916
WS_mm-10-10-1762875,Memetic-LS_MMX_1287823,10,10,2813.0,1024001.0,3518946,3518946,3518947
WS_mm-15-40-1917698,Memetic-LS_MPX_1287823,15,40,3705.0,1024001.0,844585,844585,844586
WS_mm-15-10-1891798,Memetic_MPX_1881515,15,10,4243.0,1024004.0,260618,260618,260619
WS_mm-5-40-1891798,Memetic_MPX_1099666,5,40,7812.0,1024013.0,65754,65754,65755
WS_mm-25-10-1891798,Memetic_MMX_1099666,25,10,5242.0,1024001.0,152838,152838,152839
WS_mm-5-10-1762875,Memetic_MPX_1881515,5,10,2270.0,1024001.0,1233054,1233054,1233055
WS_mm-15-10-1767920,Memetic-LS_MPX_1287823,15,10,3766.0,1024001.0,2297485,2297485,2297486
WS_mm-15-25-1767920,Memetic_MPX_1099666,15,25,5281.0,1024009.0,105649,105649,105650
WS_mm-20-10-1762875,Memetic-LS_MMX_1881515,20,10,3889.0,1024001.0,2290437,2290437,2290438
WS_mm-20-10-1767920,Memetic-LS_MMX_1287823,20,10,3861.0,1024001.0,2019096,2019096,2019097
WS_mm-10-25-1110588,Memetic_MMX_1099666,10,25,6068.0,1024004.0,112149,112149,112150
WS_mm-25-10-1917698,Memetic_MMX_1881515,25,10,4913.0,1024005.0,127129,127129,127130
WS_mm-5-25-1767920,Memetic-LS_MMX_1287823,5,25,5105.0,1024003.0,1226808,1226808,1226809
WS_mm-10-40-1917698,Memetic_MPX_1881515,10,40,6948.0,1024007.0,76437,76437,76438
WS_mm-25-10-1110588,Memetic-LS_MPX_1099666,25,10,2429.0,1024001.0,2187208,2187208,2187209
WS_mm-15-25-1762875,Memetic-LS_MPX_1287823,15,25,3909.0,1024001.0,1385928,1385928,1385929
WS_mm-15-10-1917698,Memetic-LS_MMX_1881515,15,10,3917.0,1024001.0,2621498,2621498,2621499
WS_mm-25-25-1767920,Memetic_MMX_1287823,25,25,7003.0,1024012.0,51933,51933,51934
WS_mm-5-25-1891798,Memetic_MMX_1881515,5,25,5238.0,1024001.0,178667,178667,178668
WS_mm-15-10-1762875,Memetic_MPX_1287823,15,10,3644.0,1024001.0,290283,290283,290284
WS_mm-25-25-1110588,Memetic-LS_MMX_1287823,25,25,5053.0,1024001.0,1111267,1111267,1111268
WS_mm-5-25-1891798,Memetic-LS_MMX_1099666,5,25,4857.0,1024001.0,1390708,1390708,1390709
WS_mm-15-40-1762875,Memetic-LS_MPX_1287823,15,40,3954.0,1024001.0,825122,825122,825123
WS_mm-20-25-1762875,Memetic-LS_MPX_1881515,20,25,2465.0,1024001.0,1345101,1345101,1345102
WS_mm-5-25-1110588,Memetic-LS_MMX_1881515,5,25,5368.0,1024001.0,1474914,1474914,1474915
WS_mm-5-25-1762875,Memetic_MPX_1881515,5,25,5573.0,1024004.0,151380,151380,151381
WS_mm-10-40-1762875,Memetic-LS_MPX_1099666,10,40,5442.0,1024001.0,757510,757510,757511
WS_mm-10-25-1762875,Memetic-LS_MMX_1287823,10,25,4862.0,1024001.0,1101519,1101519,1101520
WS_mm-10-10-1762875,Memetic_MMX_1881515,10,10,2931.0,32002.0,12881,12881,12880
WS_mm-25-25-1762875,Memetic-LS_MPX_1881515,25,25,2143.0,1024001.0,1214752,1214752,1214753
WS_mm-5-25-1762875,Memetic_MMX_1099666,5,25,5787.0,1024006.0,131769,131769,131770
WS_mm-10-40-1110588,Memetic_MMX_1287823,10,40,7692.0,1024010.0,66197,66197,66198
WS_mm-10-25-1110588,Memetic_MMX_1881515,10,25,6010.0,1024004.0,117803,117803,117804
WS_mm-10-40-1767920,Memetic_MPX_1287823,10,40,7214.0,1024003.0,72854,72854,72855
WS_mm-10-10-1767920,Memetic_MMX_1287823,10,10,3931.0,1024003.0,309863,309863,309864
WS_mm-5-10-1917698,Memetic_MPX_1099666,5,10,3149.0,1024002.0,551141,551141,551142
WS_mm-15-40-1891798,Memetic_MPX_1099666,15,40,6778.0,1024004.0,72538,72538,72539
WS_mm-5-10-1767920,Memetic-LS_MPX_1881515,5,10,2932.0,1024001.0,3530236,3530236,3530237
WS_mm-5-10-1917698,Memetic-LS_MPX_1099666,5,10,3053.0,1024001.0,3446649,3446649,3446650
WS_mm-20-25-1767920,Memetic-LS_MPX_1287823,20,25,2998.0,1024001.0,1288745,1288745,1288746
WS_mm-20-10-1891798,Memetic-LS_MPX_1099666,20,10,2074.0,1024001.0,2526713,2526713,2526714
WS_mm-10-40-1891798,Memetic-LS_MPX_1287823,10,40,5169.0,1024008.0,646283,646283,646284
WS_mm-15-25-1917698,Memetic_MMX_1287823,15,25,6314.0,1024007.0,91620,91620,91621
WS_mm-20-10-1767920,Memetic-LS_MMX_1099666,20,10,4090.0,1024001.0,2302997,2302997,2302998
WS_mm-25-25-1917698,Memetic_MMX_1287823,25,25,6512.0,1024005.0,60514,60514,60515
WS_mm-20-10-1767920,Memetic-LS_MPX_1099666,20,10,2144.0,1024001.0,2424018,2424018,2424019
WS_mm-15-25-1767920,Memetic-LS_MMX_1881515,15,25,5491.0,1024004.0,1073535,1073535,1073536
WS_mm-15-25-1891798,Memetic-LS_MMX_1099666,15,25,5344.0,1024001.0,870064,870064,870065
WS_mm-5-40-1891798,Memetic-LS_MMX_1881515,5,40,6514.0,1024001.0,673572,673572,673573
WS_mm-25-10-1762875,Memetic-LS_MPX_1099666,25,10,2127.0,1024001.0,2119183,2119183,2119184
WS_mm-20-10-1891798,Memetic-LS_MMX_1287823,20,10,4251.0,1024001.0,2112436,2112436,2112437
WS_mm-10-25-1917698,Memetic_MMX_1287823,10,25,5451.0,1024003.0,141934,141934,141935
WS_mm-15-10-1110588,Memetic_MMX_1287823,15,10,4218.0,1024004.0,244128,244128,244129
WS_mm-10-10-1917698,Memetic-LS_MMX_1881515,10,10,3344.0,1024001.0,3615092,3615092,3615093
WS_mm-20-25-1767920,Memetic_MMX_1881515,20,25,7305.0,1024006.0,64520,64520,64521
WS_mm-15-10-1917698,Memetic_MMX_1099666,15,10,4107.0,1024003.0,203329,203329,203330
WS_mm-20-10-1767920,Memetic_MPX_1287823,20,10,4041.0,1024007.0,224226,224226,224227
WS_mm-20-10-1110588,Memetic_MPX_1287823,20,10,3898.0,1024003.0,286785,286785,286786
WS_mm-15-25-1110588,Memetic_MMX_1881515,15,25,7010.0,1024012.0,73324,73324,73325
WS_mm-5-10-1762875,Memetic_MMX_1287823,5,10,2257.0,256000.0,211186,211186,211185
WS_mm-15-10-1767920,Memetic-LS_MMX_1287823,15,10,4254.0,1024001.0,2097523,2097523,2097524
WS_mm-5-25-1917698,Memetic_MMX_1287823,5,25,5246.0,1024004.0,159834,159834,159835
WS_mm-20-25-1110588,Memetic-LS_MPX_1287823,20,25,2235.0,1024001.0,1371573,1371573,1371574
WS_mm-5-25-1891798,Memetic_MPX_1287823,5,25,5258.0,1024007.0,190472,190472,190473
WS_mm-5-40-1110588,Memetic-LS_MPX_1287823,5,40,5895.0,1024002.0,666764,666764,666765
WS_mm-25-25-1110588,Memetic_MMX_1881515,25,25,7212.0,1024006.0,68294,68294,68295
WS_mm-5-10-1762875,Memetic-LS_MMX_1881515,5,10,2248.0,1024001.0,6093762,6093762,6093763
WS_mm-10-40-1767920,Memetic_MMX_1099666,10,40,7628.0,1024034.0,50804,50804,50805
WS_mm-15-10-1762875,Memetic-LS_MPX_1287823,15,10,2829.0,1024001.0,2571036,2571036,2571037
WS_mm-5-25-1110588,Memetic-LS_MPX_1287823,5,25,4992.0,1024002.0,1056785,1056785,1056786
WS_mm-20-10-1767920,Memetic_MPX_1099666,20,10,4137.0,1024002.0,229861,229861,229862
WS_mm-20-10-1891798,Memetic_MPX_1099666,20,10,4522.0,1024002.0,224369,224369,224370
WS_mm-20-25-1767920,Memetic-LS_MMX_1099666,20,25,5752.0,1024001.0,985824,985824,985825
WS_mm-5-40-1110588,Memetic-LS_MMX_1099666,5,40,6724.0,1024004.0,729695,729695,729696
WS_mm-10-10-1762875,Memetic_MMX_1287823,10,10,2929.0,128000.0,50911,50911,50910
WS_mm-15-40-1891798,Memetic-LS_MPX_1881515,15,40,4930.0,1024002.0,736039,736039,736040
WS_mm-25-25-1762875,Memetic_MPX_1287823,25,25,5290.0,1024004.0,113207,113207,113208
WS_mm-20-25-1767920,Memetic_MPX_1099666,20,25,6234.0,1024003.0,83999,83999,84000
WS_mm-10-25-1891798,Memetic-LS_MMX_1287823,10,25,5790.0,1024001.0,1087571,1087571,1087572
WS_mm-25-25-1891798,Memetic_MMX_1881515,25,25,6782.0,1024002.0,85942,85942,85943
WS_mm-5-40-1891798,Memetic_MMX_1287823,5,40,7980.0,128011.0,8593,8593,8592
WS_mm-20-10-1891798,Memetic-LS_MMX_1099666,20,10,4105.0,1024001.0,2364444,2364444,2364445
WS_mm-15-10-1891798,Memetic_MMX_1099666,15,10,4533.0,1024002.0,185620,185620,185621
WS_mm-15-40-1767920,Memetic_MPX_1881515,15,40,7478.0,1024032.0,52334,52334,52335
WS_mm-15-25-1917698,Memetic_MMX_1099666,15,25,6333.0,1024001.0,84853,84853,84854
WS_mm-10-25-1917698,Memetic-LS_MMX_1881515,10,25,4735.0,1024002.0,1231646,1231646,1231647
WS_mm-15-25-1762875,Memetic_MMX_1881515,15,25,6731.0,1024009.0,77626,77626,77627
WS_mm-5-40-1891798,Memetic_MPX_1287823,5,40,7897.0,1024011.0,71775,71775,71776
WS_mm-15-10-1110588,Memetic_MMX_1099666,15,10,4268.0,1024002.0,250870,250870,250871
WS_mm-15-10-1891798,Memetic-LS_MPX_1099666,15,10,3147.0,1024001.0,2137100,2137100,2137101
WS_mm-20-10-1762875,Memetic_MMX_1287823,20,10,4483.0,1024001.0,202823,202823,202824
WS_mm-5-40-1110588,Memetic_MMX_1099666,5,40,7441.0,1024007.0,75119,75119,75120
WS_mm-25-10-1110588,Memetic_MPX_1099666,25,10,4415.0,1024005.0,204030,204030,204031
WS_mm-5-10-1762875,Memetic-LS_MMX_1099666,5,10,2239.0,1024001.0,5630350,5630350,5630351
WS_mm-15-10-1767920,Memetic_MMX_1099666,15,10,4601.0,1024002.0,234189,234189,234190
WS_mm-15-40-1891798,Memetic-LS_MPX_1287823,15,40,4734.0,1024001.0,716413,716413,716414
WS_mm-15-40-1767920,Memetic-LS_MMX_1287823,15,40,5903.0,1024005.0,684469,684469,684470
WS_mm-15-10-1110588,Memetic_MPX_1099666,15,10,3869.0,1024002.0,335471,335471,335472
WS_mm-20-25-1917698,Memetic-LS_MPX_1287823,20,25,2626.0,1024001.0,1322815,1322815,1322816
WS_mm-5-40-1917698,Memetic_MPX_1287823,5,40,7373.0,1024009.0,60515,60515,60516
WS_mm-10-40-1917698,Memetic_MMX_1881515,10,40,7674.0,1024002.0,76147,76147,76148
WS_mm-25-25-1891798,Memetic-LS_MMX_1881515,25,25,5225.0,1024002.0,999358,999358,999359
WS_mm-5-40-1891798,Memetic-LS_MPX_1287823,5,40,6599.0,1024001.0,610394,610394,610395
WS_mm-15-10-1891798,Memetic-LS_MPX_1881515,15,10,3535.0,1024001.0,2125727,2125727,2125728
WS_mm-5-10-1110588,Memetic-LS_MMX_1287823,5,10,2664.0,1024001.0,5475320,5475320,5475321
WS_mm-15-40-1762875,Memetic-LS_MMX_1881515,15,40,5642.0,1024004.0,717062,717062,717063
WS_mm-10-25-1767920,Memetic_MPX_1099666,10,25,6022.0,1024003.0,124163,124163,124164
WS_mm-15-40-1891798,Memetic_MMX_1099666,15,40,7421.0,256003.0,12712,12712,12711
WS_mm-5-25-1917698,Memetic-LS_MPX_1099666,5,25,4692.0,1024003.0,1293229,1293229,1293230
WS_mm-25-25-1110588,Memetic-LS_MPX_1881515,25,25,2020.0,1024001.0,1236985,1236985,1236986
WS_mm-5-25-1110588,Memetic_MMX_1099666,5,25,5556.0,1024002.0,206644,206644,206645
WS_mm-10-25-1917698,Memetic_MPX_1099666,10,25,5096.0,1024006.0,152651,152651,152652
WS_mm-20-10-1767920,Memetic_MMX_1099666,20,10,4678.0,1024014.0,160387,160387,160388
WS_mm-15-25-1110588,Memetic-LS_MPX_1287823,15,25,4009.0,1024001.0,1383137,1383137,1383138
WS_mm-25-10-1762875,Memetic_MMX_1099666,25,10,5141.0,512000.0,67453,67453,67452
WS_mm-20-10-1917698,Memetic_MMX_1099666,20,10,4142.0,1024005.0,185941,185941,185942
WS_mm-10-40-1110588,Memetic-LS_MMX_1881515,10,40,6287.0,1024004.0,708457,708457,708458
WS_mm-5-10-1110588,Memetic_MPX_1287823,5,10,2711.0,1024001.0,647921,647921,647922
WS_mm-15-40-1767920,Memetic_MMX_1287823,15,40,8315.0,1024017.0,43167,43167,43168
WS_mm-20-10-1110588,Memetic_MMX_1287823,20,10,4325.0,1024003.0,221929,221929,221930
WS_mm-20-25-1917698,Memetic-LS_MMX_1287823,20,25,5254.0,1024001.0,1181659,1181659,1181660
WS_mm-5-25-1917698,Memetic-LS_MMX_1287823,5,25,4956.0,1024001.0,1256138,1256138,1256139
WS_mm-25-25-1767920,Memetic-LS_MPX_1099666,25,25,2483.0,1024001.0,1185054,1185054,1185055
WS_mm-10-10-1891798,Memetic-LS_MMX_1881515,10,10,3247.0,1024001.0,3257169,3257169,3257170
WS_mm-15-40-1917698,Memetic_MPX_1099666,15,40,7596.0,1024009.0,67800,67800,67801
WS_mm-20-25-1767920,Memetic_MPX_1881515,20,25,6197.0,1024007.0,85072,85072,85073
WS_mm-15-10-1891798,Memetic_MMX_1287823,15,10,4576.0,1024004.0,193575,193575,193576
WS_mm-10-10-1917698,Memetic-LS_MPX_1099666,10,10,3164.0,1024001.0,2244710,2244710,2244711
WS_mm-25-25-1110588,Memetic_MMX_1287823,25,25,7350.0,1024012.0,65501,65501,65502
WS_mm-25-10-1891798,Memetic-LS_MMX_1881515,25,10,4592.0,1024001.0,1789090,1789090,1789091
WS_mm-20-25-1891798,Memetic_MMX_1099666,20,25,6508.0,1024012.0,90646,90646,90647
WS_mm-20-25-1762875,Memetic-LS_MMX_1099666,20,25,4953.0,1024001.0,1028040,1028040,1028041
WS_mm-25-25-1917698,Memetic-LS_MPX_1099666,25,25,2346.0,1024004.0,1230203,1230203,1230204
WS_mm-10-40-1110588,Memetic_MPX_1287823,10,40,6978.0,1024007.0,69485,69485,69486
WS_mm-5-40-1110588,Memetic-LS_MMX_1881515,5,40,6412.0,1024001.0,801287,801287,801288
WS_mm-5-25-1767920,Memetic-LS_MPX_1287823,5,25,4979.0,1024001.0,906282,906282,906283
WS_mm-15-10-1762875,Memetic_MMX_1881515,15,10,3945.0,1024003.0,261827,261827,261828
WS_mm-25-25-1767920,Memetic_MPX_1881515,25,25,6022.0,1024010.0,87977,87977,87978
WS_mm-5-40-1891798,Memetic-LS_MPX_1099666,5,40,6683.0,1024001.0,512453,512453,512454
WS_mm-20-25-1917698,Memetic_MMX_1099666,20,25,6434.0,1024010.0,71876,71876,71877
WS_mm-15-25-1891798,Memetic-LS_MPX_1099666,15,25,3294.0,1024003.0,1427532,1427532,1427533
WS_mm-15-25-1110588,Memetic-LS_MMX_1099666,15,25,5972.0,1024003.0,724689,724689,724690
WS_mm-10-40-1767920,Memetic_MMX_1881515,10,40,7540.0,64008.0,3209,3209,3208
WS_mm-25-25-1762875,Memetic_MMX_1099666,25,25,6248.0,1024013.0,86861,86861,86862
WS_mm-25-10-1767920,Memetic-LS_MMX_1099666,25,10,3843.0,1024001.0,2312522,2312522,2312523
WS_mm-25-10-1767920,Memetic-LS_MMX_1881515,25,10,3868.0,1024001.0,1802376,1802376,1802377
WS_mm-10-25-1110588,Memetic-LS_MPX_1881515,10,25,4704.0,1024001.0,1175282,1175282,1175283
WS_mm-5-40-1110588,Memetic_MPX_1099666,5,40,7283.0,1024004.0,60636,60636,60637
WS_mm-10-25-1762875,Memetic_MPX_1881515,10,25,5337.0,1024003.0,139486,139486,139487
WS_mm-10-10-1767920,Memetic-LS_MPX_1287823,10,10,3525.0,1024001.0,2176835,2176835,2176836
WS_mm-5-10-1767920,Memetic_MMX_1099666,5,10,3031.0,256000.0,167210,167210,167209
WS_mm-5-40-1762875,Memetic-LS_MPX_1287823,5,40,5903.0,1024001.0,615748,615748,615749
WS_mm-5-10-1110588,Memetic-LS_MPX_1287823,5,10,2633.0,1024001.0,5871147,5871147,5871148
WS_mm-20-25-1891798,Memetic-LS_MPX_1881515,20,25,3014.0,1024001.0,1290040,1290040,1290041
WS_mm-15-40-1110588,Memetic-LS_MMX_1287823,15,40,6278.0,1024007.0,544078,544078,544079
WS_mm-5-25-1891798,Memetic_MPX_1099666,5,25,5259.0,1024004.0,170355,170355,170356
WS_mm-15-40-1110588,Memetic-LS_MPX_1099666,15,40,3910.0,1024001.0,844058,844058,844059
WS_mm-20-25-1762875,Memetic-LS_MMX_1287823,20,25,5233.0,1024001.0,947174,947174,947175
WS_mm-25-25-1110588,Memetic-LS_MMX_1099666,25,25,5681.0,1024003.0,972470,972470,972471
WS_mm-5-40-1762875,Memetic-LS_MMX_1099666,5,40,6467.0,1024001.0,817753,817753,817754
WS_mm-20-10-1110588,Memetic-LS_MPX_1287823,20,10,2189.0,1024001.0,2546440,2546440,2546441
WS_mm-15-25-1110588,Memetic_MPX_1287823,15,25,6200.0,1024007.0,111157,111157,111158
WS_mm-10-10-1891798,Memetic_MPX_1099666,10,10,3398.0,1024003.0,378857,378857,378858
WS_mm-25-10-1110588,Memetic_MMX_1099666,25,10,5106.0,256002.0,36868,36868,36867
WS_mm-10-25-1762875,Memetic_MMX_1287823,10,25,5784.0,1024003.0,121824,121824,121825
WS_mm-15-25-1110588,Memetic-LS_MPX_1881515,15,25,3854.0,1024002.0,1478860,1478860,1478861
WS_mm-25-25-1917698,Memetic_MPX_1881515,25,25,5442.0,1024002.0,108254,108254,108255
WS_mm-5-25-1917698,Memetic_MMX_1881515,5,25,5198.0,512001.0,83527,83527,83526
WS_mm-10-10-1891798,Memetic_MPX_1287823,10,10,3445.0,1024002.0,400861,400861,400862
WS_mm-25-25-1767920,Memetic-LS_MMX_1881515,25,25,5355.0,1024001.0,987118,987118,987119
WS_mm-10-10-1110588,Memetic-LS_MMX_1881515,10,10,3296.0,1024001.0,3208702,3208702,3208703
WS_mm-10-40-1767920,Memetic-LS_MPX_1881515,10,40,5597.0,1024001.0,723345,723345,723346
WS_mm-10-25-1762875,Memetic_MMX_1099666,10,25,5794.0,1024007.0,126078,126078,126079
WS_mm-25-10-1891798,Memetic_MPX_1287823,25,10,4647.0,1024005.0,190237,190237,190238
WS_mm-5-10-1762875,Memetic-LS_MPX_1099666,5,10,2181.0,1024001.0,5641609,5641609,5641610
WS_mm-5-10-1110588,Memetic-LS_MPX_1881515,5,10,2644.0,1024001.0,4903716,4903716,4903717
WS_mm-10-40-1891798,Memetic-LS_MMX_1881515,10,40,5909.0,1024002.0,728481,728481,728482
WS_mm-5-25-1110588,Memetic-LS_MPX_1099666,5,25,5300.0,1024001.0,1234940,1234940,1234941
WS_mm-15-40-1767920,Memetic-LS_MMX_1099666,15,40,5698.0,1024001.0,647694,647694,647695
WS_mm-5-10-1891798,Memetic-LS_MPX_1099666,5,10,3051.0,1024001.0,3843600,3843600,3843601
WS_mm-20-10-1110588,Memetic_MPX_1881515,20,10,3797.0,1024001.0,301092,301092,301093
WS_mm-15-10-1917698,Memetic_MMX_1287823,15,10,4107.0,1024003.0,207711,207711,207712
WS_mm-5-10-1891798,Memetic_MPX_1881515,5,10,3198.0,1024001.0,588527,588527,588528
WS_mm-20-25-1762875,Memetic-LS_MMX_1881515,20,25,4987.0,1024001.0,1076821,1076821,1076822
WS_mm-10-10-1762875,Memetic_MPX_1287823,10,10,2870.0,1024002.0,489802,489802,489803
WS_mm-5-25-1110588,Memetic_MPX_1881515,5,25,5566.0,1024002.0,169341,169341,169342
WS_mm-15-40-1891798,Memetic-LS_MMX_1099666,15,40,5413.0,1024002.0,742245,742245,742246
WS_mm-10-25-1891798,Memetic_MMX_1287823,10,25,6348.0,1024002.0,116079,116079,116080
WS_mm-10-40-1917698,Memetic-LS_MPX_1287823,10,40,5782.0,1024001.0,654281,654281,654282
WS_mm-5-25-1891798,Memetic-LS_MPX_1881515,5,25,4545.0,1024002.0,1372240,1372240,1372241
WS_mm-10-25-1917698,Memetic_MMX_1099666,10,25,5480.0,1024007.0,135597,135597,135598
WS_mm-10-25-1767920,Memetic_MMX_1099666,10,25,6287.0,1024008.0,98902,98902,98903
WS_mm-10-40-1110588,Memetic-LS_MPX_1881515,10,40,5486.0,1024008.0,650223,650223,650224
WS_mm-20-10-1767920,Memetic_MMX_1881515,20,10,4665.0,512003.0,90825,90825,90824
WS_mm-10-25-1891798,Memetic-LS_MMX_1881515,10,25,5744.0,1024001.0,1151870,1151870,1151871
WS_mm-5-40-1767920,Memetic_MPX_1881515,5,40,7529.0,1024001.0,70273,70273,70274
WS_mm-10-10-1110588,Memetic-LS_MPX_1099666,10,10,2805.0,1024001.0,2177172,2177172,2177173
WS_mm-25-10-1110588,Memetic_MPX_1881515,25,10,4417.0,1024005.0,205634,205634,205635
WS_mm-15-10-1110588,Memetic-LS_MMX_1881515,15,10,3885.0,1024001.0,2222345,2222345,2222346
WS_mm-10-40-1762875,Memetic_MMX_1881515,10,40,7839.0,1024005.0,61416,61416,61417
WS_mm-5-10-1767920,Memetic_MPX_1881515,5,10,3023.0,1024002.0,692471,692471,692472
WS_mm-15-40-1891798,Memetic_MPX_1287823,15,40,6977.0,1024004.0,73786,73786,73787
WS_mm-5-40-1762875,Memetic-LS_MPX_1099666,5,40,6116.0,1024001.0,662744,662744,662745
WS_mm-10-10-1891798,Memetic-LS_MMX_1099666,10,10,3330.0,1024001.0,3499910,3499910,3499911
WS_mm-25-25-1767920,Memetic-LS_MPX_1881515,25,25,2112.0,1024001.0,1200722,1200722,1200723
WS_mm-10-10-1110588,Memetic_MPX_1881515,10,10,3381.0,1024005.0,431769,431769,431770
WS_mm-25-25-1917698,Memetic_MPX_1287823,25,25,5502.0,1024004.0,112239,112239,112240
WS_mm-15-40-1767920,Memetic-LS_MPX_1287823,15,40,4218.0,1024001.0,808526,808526,808527
WS_mm-10-10-1767920,Memetic-LS_MPX_1099666,10,10,3407.0,1024001.0,2017529,2017529,2017530
WS_mm-5-25-1110588,Memetic-LS_MMX_1287823,5,25,5283.0,1024001.0,1085575,1085575,1085576
WS_mm-10-25-1110588,Memetic_MPX_1099666,10,25,5629.0,1024003.0,141839,141839,141840
WS_mm-15-25-1891798,Memetic_MMX_1881515,15,25,6040.0,1024002.0,96603,96603,96604
WS_mm-25-25-1767920,Memetic_MPX_1099666,25,25,5980.0,1024008.0,85461,85461,85462
WS_mm-10-10-1110588,Memetic_MMX_1287823,10,10,3512.0,256000.0,88862,88862,88861
WS_mm-10-25-1762875,Memetic-LS_MPX_1099666,10,25,4140.0,1024001.0,1060556,1060556,1060557
WS_mm-5-25-1767920,Memetic-LS_MMX_1099666,5,25,5301.0,1024002.0,1346064,1346064,1346065
WS_mm-20-10-1917698,Memetic_MPX_1881515,20,10,3678.0,1024001.0,267524,267524,267525
WS_mm-5-25-1762875,Memetic_MPX_1099666,5,25,5734.0,1024006.0,158835,158835,158836
WS_mm-15-40-1767920,Memetic_MMX_1881515,15,40,8256.0,1024012.0,41045,41045,41046
WS_mm-5-40-1767920,Memetic_MMX_1099666,5,40,7533.0,512007.0,41279,41279,41278
WS_mm-25-10-1917698,Memetic-LS_MMX_1287823,25,10,4165.0,1024001.0,1997875,1997875,1997876
WS_mm-10-10-1891798,Memetic_MMX_1287823,10,10,3433.0,1024002.0,326511,326511,326512
