instance,setting,m,n,0.25s,0.5s,1.0s,2.0s,4.0s,8.0s,16.0s,32.0s,64.0s,128.0s,256.0s,512.0s,1024.0s,2048.0s
./instances/created-instances/mm-15-10-1767920.cdop,./settings/Memetic_MPX_1881515.config,15,10,0.8472086190009794,0.8486777668952008,0.8486777668952008,0.8486777668952008,0.8486777668952008,0.905484818805093,0.905484818805093,0.931439764936337,0.931439764936337,1.0,1.0,1.0,1.0,1.0
./instances/created-instances/mm-10-10-1110588.cdop,./settings/Memetic-LS_MMX_1287823.config,10,10,0.791921664626683,0.8457772337821298,0.9060587515299877,0.9127906976744186,0.9127906976744186,0.9127906976744186,0.9531823745410036,0.9553243574051408,0.9819461444308446,0.9819461444308446,0.9978580171358629,1.0,1.0,1.0
./instances/created-instances/mm-5-25-1762875.cdop,./settings/Memetic-LS_MMX_1287823.config,5,25,0.6769439596664728,0.749078921853791,0.7816560015512896,0.8287764203994571,0.8764785728136514,0.8764785728136514,0.8985844483226683,0.9354275741710296,0.9561760713593175,0.9728524335854178,0.9728524335854178,0.9885592398681404,1.0,1.0
./instances/created-instances/mm-20-25-1917698.cdop,./settings/Memetic-LS_MPX_1287823.config,20,25,0.6122676579925651,0.6237918215613383,0.708550185873606,0.708550185873606,0.7223048327137547,0.7223048327137547,0.7684014869888476,0.7888475836431227,0.8245353159851301,0.8394052044609666,0.8394052044609666,1.0,1.0,1.0
./instances/created-instances/mm-5-40-1110588.cdop,./settings/Memetic-LS_MMX_1881515.config,5,40,0.6673037107819717,0.6970855231724797,0.6970855231724797,0.7007485268354834,0.7061634018155757,0.7259117693900302,0.7601528905876732,0.7988533205924511,0.8507724159898072,0.8617614269788183,0.9391622869883739,0.9691033604077083,1.0,1.0
./instances/created-instances/mm-15-10-1110588.cdop,./settings/Memetic-LS_MMX_1287823.config,15,10,0.7540645161290322,0.7540645161290322,0.7739354838709678,0.7749677419354839,0.7809032258064517,0.8428387096774194,0.8988387096774193,0.9532903225806452,0.9873548387096774,1.0,1.0,1.0,1.0,1.0
./instances/created-instances/mm-15-25-1767920.cdop,./settings/Memetic_MPX_1287823.config,15,25,0.5930762852404643,0.6129767827529021,0.810737976782753,0.8949004975124378,0.8949004975124378,0.9222636815920398,0.9222636815920398,0.9222636815920398,0.943407960199005,0.9771973466003316,0.9771973466003316,1.0,1.0,1.0
./instances/created-instances/mm-5-25-1767920.cdop,./settings/Memetic_MMX_1881515.config,5,25,0.9352594970572499,0.9511325129302658,0.951310861423221,0.9771713929017299,0.982521847690387,0.982521847690387,0.9859104690565365,0.9864455145354022,1.0,1.0,1.0,1.0,1.0,1.0
./instances/created-instances/mm-5-10-1762875.cdop,./settings/Memetic-LS_MMX_1099666.config,5,10,0.8651315789473685,0.8651315789473685,0.8656015037593985,0.9154135338345865,0.9154135338345865,0.9426691729323309,0.9891917293233082,1.0,1.0,1.0,1.0,1.0,1.0,1.0
./instances/created-instances/mm-15-40-1767920.cdop,./settings/Memetic-LS_MMX_1881515.config,15,40,0.4694918234570072,0.502022155793916,0.5138034112889045,0.55160893265342,0.5771056796201864,0.7000175839634254,0.7320203973975734,0.8157200633022683,0.8850008791981713,0.8864075962721998,0.9778442060840513,1.0,1.0,1.0
./instances/created-instances/mm-15-10-1767920.cdop,./settings/Memetic-LS_MMX_1099666.config,15,10,0.5948756976154237,0.7214611872146118,0.7493658041603247,0.7990867579908676,0.8399289700659563,0.8660578386605784,0.8800101471334348,0.9018264840182648,0.9446981227803145,0.9530695078640284,0.9979705733130391,1.0,1.0,1.0
./instances/created-instances/mm-20-10-1891798.cdop,./settings/Memetic-LS_MPX_1881515.config,20,10,0.5125752745306411,0.5125752745306411,0.5125752745306411,0.5125752745306411,0.638682252922423,0.6981934112646121,0.7701027275947574,0.7995040736804817,0.8483882394615657,0.8636202621324832,0.8636202621324832,0.908253630889125,1.0,1.0
./instances/created-instances/mm-10-10-1891798.cdop,./settings/Memetic_MMX_1287823.config,10,10,0.9716681121711477,0.9751373229257011,0.9800520381613183,0.9800520381613183,0.9840994507082972,0.9910378722174039,0.9910378722174039,0.9953743856605956,0.9953743856605956,0.9953743856605956,0.9953743856605956,0.9953743856605956,1.0,1.0
